id,Category_NOUSE,Name__NOUSE,rate_step_ids/amount_over,rate_step_ids/percent_commission
product_P-PC-A4-70G-500S,กระดาษถ่ายเอกสาร,กระดาษถ่ายเอกสาร A4 70แกรม 500แผ่น Venus,88.5,0.3
product_P-PC-A4-80G-300S,กระดาษถ่ายเอกสาร,กระดาษถ่ายเอกสาร A4 80แกรม 300แผ่น Venus,63,0.25
product_P-PC-A4-80G-400S,กระดาษถ่ายเอกสาร,กระดาษถ่ายเอกสาร A4 80แกรม 400แผ่น Venus,83,0.25
product_P-PC-A4-80G-500S-IDEAWORK,กระดาษถ่ายเอกสาร,กระดาษถ่ายเอกสาร A4 80แกรม 500แผ่น Idea work,105,0.5
product_P-PC-A4-80G-500S-PPC,กระดาษถ่ายเอกสาร,กระดาษถ่ายเอกสาร A4 80แกรม 500แผ่น PPC,76.5,0.15
product_P-PC-A4-80G-500S,กระดาษถ่ายเอกสาร,กระดาษถ่ายเอกสาร A4 80แกรม 500แผ่น Venus,98.5,0.25
product_P-PC-F4-70G-300S,กระดาษถ่ายเอกสาร,กระดาษถ่ายเอกสาร F4 70แกรม 300แผ่น Venus,69,0.5
product_P-PC-F4-70G-500S,กระดาษถ่ายเอกสาร,กระดาษถ่ายเอกสาร F4 70แกรม 500แผ่น Venus,112,0.5
product_P-PC-F4-80G-300S,กระดาษถ่ายเอกสาร,กระดาษถ่ายเอกสาร F4 80แกรม 300แผ่น Venus,79,0.5
product_P-PC-F4-80G-500S,กระดาษถ่ายเอกสาร,กระดาษถ่ายเอกสาร F4 80แกรม 500แผ่น Venus,128,0.5
__export__.product_product_6975,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 100แผ่น เบอร์1สีฟ้าเข้ม,33,0
__export__.product_product_7292,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 100แผ่น เบอร์10สีม่วง,33,0
__export__.product_product_6984,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 100แผ่น เบอร์11สีไข่ไก่,35,0
__export__.product_product_6985,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 100แผ่น เบอร์12สีเหลืองเข้ม,41,0
__export__.product_product_6986,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 100แผ่น เบอร์13สีฟ้า,41,0
__export__.product_product_6987,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 100แผ่น เบอร์14สีเขียว,41,0
__export__.product_product_6988,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 100แผ่น เบอร์15สีส้ม,41,0
__export__.product_product_6989,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 100แผ่น เบอร์16สีแดง,41,0
product_P-PCWF-033,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 100แผ่น เบอร์17สีชมพู,43,1
product_P-PCWF-034,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 100แผ่น เบอร์18สีโอรส,43,1
product_P-PCWF-035,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 100แผ่น เบอร์19สีส้ม,43,1
__export__.product_product_6976,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 100แผ่น เบอร์2สีเขียวเข้ม,33,0
product_P-PCWF-036,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 100แผ่น เบอร์20สีเขียว,43,1
product_P-PCWF-037,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 100แผ่น เบอร์21สีเหลือง,43,1
__export__.product_product_6977,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 100แผ่น เบอร์3สีเหลือง,33,0
__export__.product_product_6978,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 100แผ่น เบอร์4สีชมพูเข้ม,33,0
__export__.product_product_6979,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 100แผ่น เบอร์5สีชมพูอ่อน,33,0
__export__.product_product_6980,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 100แผ่น เบอร์6สีฟ้าอ่อน,33,0
__export__.product_product_6981,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 100แผ่น เบอร์7สีครีม,33,0
__export__.product_product_6982,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 100แผ่น เบอร์8สีเขียวอ่อน,33,0
__export__.product_product_6983,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 100แผ่น เบอร์9สีส้มโอรส,33,0
__export__.product_product_6918,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 200แผ่น คละสี เบอร์12-16,82,0
__export__.product_product_6917,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 200แผ่น คละสี เบอร์1-4,60,0
__export__.product_product_6919,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 200แผ่น คละสี เบอร์17-21,85,0
product_63_P-P01,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น คละสี,127,0.5
product_P-PCWF-SR-001,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์1 สำโรง,139,0.5
product_P-PCWF-017,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์1สีฟ้าเข้ม,122,0.5
product_P-PCWF-026,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์10สีม่วง,122,0.5
product_P-PCWF-027,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์11สีไข่ไก่,130,0.5
product_P-PCWF-028,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์12สีเหลืองเข้ม,175,0.5
product_P-PCWF-029,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์13สีฟ้า,175,0.5
product_P-PCWF-030,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์14สีเขียว,175,0.5
product_P-PCWF-031,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์15สีส้ม,175,0.5
product_P-PCWF-032,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์16สีแดง,175,0.5
product_P-PCWF-038,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 500แผ่น เบอร์17สีชมพู,180,0.75
product_P-PCWF-039,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 500แผ่น เบอร์18สีโอรส,180,0.75
product_P-PCWF-040,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 500แผ่น เบอร์19สีส้ม,180,0.75
product_P-PCWF-SR-002,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์2 สำโรง,139,0.5
product_P-PCWF-018,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์2สีเขียวเข้ม,122,0.5
product_P-PCWF-041,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 500แผ่น เบอร์20สีเขียว,180,0.75
product_P-PCWF-042,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 500แผ่น เบอร์21สีเหลือง,180,0.75
product_P-PCWF-SR-003,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์3 สำโรง,139,0.5
product_P-PCWF-019,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์3สีเหลือง,122,0.5
product_P-PCWF-SR-004,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์4 สำโรง,139,0.5
product_P-PCWF-020,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์4สีชมพูเข้ม,122,0.5
product_P-PCWF-SR-005,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์5 สำโรง,139,0.5
product_P-PCWF-021,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์5สีชมพูอ่อน,122,0.5
product_P-PCWF-SR-006,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์6 สำโรง,139,0.5
product_P-PCWF-022,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์6สีฟ้าอ่อน,122,0.5
product_P-PCWF-SR-007,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์7 สำโรง,139,0.5
product_P-PCWF-023,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์7สีครีม,122,0.5
product_P-PCWF-SR-008,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์8 สำโรง,139,0.5
product_P-PCWF-024,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์8สีเขียวอ่อน,122,0.5
product_P-PCWF-025,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 500แผ่น เบอร์9สีส้มโอรส,122,0.5
product_P-PCWF-001,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์1สีฟ้าเข้ม,22,1
product_P-PCWF-010,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์10สีม่วง,22,1
product_P-PCWF-011,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์11สีไข่ไก่,22,1
product_P-PCWF-012,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์12สีเหลืองเข้ม,27,1
product_P-PCWF-013,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์13สีฟ้า,27,1
product_P-PCWF-014,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์14สีเขียว,27,1
product_P-PCWF-015,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์15สีส้ม,27,1
product_P-PCWF-016,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์16สีแดง,27,1
product_P-PCWF-002,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์2สีเขียวเข้ม,22,1
product_P-PCWF-003,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์3สีเหลือง,22,1
product_P-PCWF-004,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์4สีชมพูเข้ม,22,1
product_P-PCWF-005,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์5สีชมพูอ่อน,22,1
product_P-PCWF-006,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์6สีฟ้าอ่อน,22,1
product_P-PCWF-007,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์7สีครีม,22,1
product_P-PCWF-008,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์8สีเขียวอ่อน,22,1
product_P-PCWF-009,กระดาษถ่ายเอกสารสี,กระดาษถ่ายเอกสารสี A4 80แกรม 50แผ่น เบอร์9สีส้มโอรส,22,1
product_235307,กระดาษถ่ายเอกสารสี,Q-BIZ กระดาษถ่ายเอกสารสีม่วง 80g A4 100 แผ่น No.10,33.5,0
product_235308,กระดาษถ่ายเอกสารสี,Q-BIZ กระดาษถ่ายเอกสารสีเหลืองทอง 80g A4 100 แผ่น No.11,33.5,0
product_112477,กระดาษถ่ายเอกสารสี,Q-BIZ กรดาษถ่ายเอกสารสีเหลือง 80g A4 100 แผ่น No.12,36.25,0
product_112480,กระดาษถ่ายเอกสารสี,Q-BIZ กรดาษถ่ายเอกสารสีฟ้า 80g A4 100 แผ่น No.13,36.25,0
product_112488,กระดาษถ่ายเอกสารสี,Q-BIZ กรดาษถ่ายเอกสารสีเขียว 80g A4 100 แผ่น No.14,36.25,0
product_112493,กระดาษถ่ายเอกสารสี,Q-BIZ กรดาษถ่ายเอกสารสีส้ม 80g A4 100 แผ่น No.15,36.25,0
product_112507,กระดาษถ่ายเอกสารสี,Q-BIZ กรดาษถ่ายเอกสารสีแดง 80g A4 100 แผ่น No.16,36.25,0
product_94809,กระดาษถ่ายเอกสารสี,Q-BIZ กระดาษถ่ายเอกสารสีเข้ม 80g A4 200 แผ่น (คละสีNo.12-15),62,0
product_157360,กระดาษถ่ายเอกสารสี,Q-BIZ กรดาษถ่ายเอกสารสี 80g A4 200 แผ่น (คละสีNo.1-4),45,0
product_P-RC-35*47,กระดาษน้ำตาล,กระดาษน้ำตาล 35*47นิ้ว 110แกรม เกรดA,1425,0.5
product_2800679,กระดาษโน๊ต,กระดาษโน้ต70 แกรม 280แผ่น แพ็ค4A,25.5,0
product_2800680,กระดาษโน๊ต,กระดาษโน้ต70 แกรม 280แผ่น แพ็ค4B,25.5,0
__export__.product_product_6957,กระดาษโน๊ต,กระดาษโน้ต70g 280แผ่น แพ็ค4,12.083333,2
__export__.product_product_6971,กระดาษโน๊ต,กระดาษโน้ต70g 280แผ่น แพ็ค4-Chic(LT),,2
__export__.product_product_6973,กระดาษโน๊ต,กระดาษโน้ต70g 280แผ่น แพ็ค4-Floral(LT),12.083333,2
__export__.product_product_6972,กระดาษโน๊ต,กระดาษโน้ต70g 280แผ่น แพ็ค4-Novel(LT),12.083333,2
product_2800684,กระดาษโน๊ต,To do list  70 แกรม 60 แผ่นA,10.7,0
product_2800685,กระดาษโน๊ต,To do list  70 แกรม 60 แผ่นB,10.7,0
__export__.product_product_6974,กระดาษโน๊ต,กระดาษโน้ตยาว To do list 70g 60แผ่น-ขาว(LT),6,0
